task,model,state,year,shift,n_target,ace_iso_tgt,acc_src,auc_src,ap_src,brier_src,ace_src,dp_sex_src,eo_sex_src,dp_rac_src,eo_rac_src,acc_tgt,auc_tgt,ap_tgt,brier_tgt,ace_tgt,dp_sex_tgt,eo_sex_tgt,dp_rac_tgt,eo_rac_tgt
mobility,logreg,MA,2015,combined,8000,0.03062169120833277,0.77,0.5739266304347825,0.8109643022555114,0.17515175435805333,0.03147391195595265,0.0,0.0,0.0,0.0,0.725625,0.5695017844564912,0.7644799843479744,0.1976607702919091,0.02837626697868108,0.0,0.0,0.0,0.0
mobility,logreg,MA,2016,combined,8000,0.026416866187006238,0.77,0.5739266304347825,0.8109643022555114,0.17515175435805333,0.03147391195595265,0.0,0.0,0.0,0.0,0.7315,0.5737919583112173,0.7707913801957904,0.1946775360506819,0.024634540252387514,0.0,0.0,0.0,0.0
mobility,logreg,MA,2017,combined,8000,0.03841667199134825,0.77,0.5739266304347825,0.8109643022555114,0.17515175435805333,0.03147391195595265,0.0,0.0,0.0,0.0,0.717875,0.5632545208664962,0.7509384506711397,0.20187388507720738,0.03364581414312125,0.0,0.0,0.0,0.0
mobility,logreg,MA,2018,combined,8000,0.02947266905382275,0.77,0.5739266304347825,0.8109643022555114,0.17515175435805333,0.03147391195595265,0.0,0.0,0.0,0.0,0.731375,0.5795452512005321,0.7747566283572817,0.1945298006886109,0.03341195434331896,0.0,0.0,0.0,0.0
mobility,rf,CA,2015,temporal,8000,0.0212578068250738,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.756625,0.5631758448060076,0.7994651106505628,0.18140155362813226,0.04196502680648624,0.006250406768782524,0.0063459733563061005,0.0002509164239854478,0.006233425299509432
mobility,rf,CA,2016,temporal,8000,0.016597246240807714,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.762125,0.5731068001906889,0.8015030255575295,0.17883209158747168,0.03606293471497528,0.002032373884746197,0.0019476792298332435,0.008210275169385217,0.008209647998633884
mobility,rf,CA,2017,temporal,8000,0.021233006736254032,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.75825,0.5712075028332312,0.795267639515904,0.18047949169297414,0.03950188761082622,0.007812781386190903,0.015200476645539529,0.0026928215880666073,0.004951876393257282
mobility,rf,CA,2018,temporal,8000,0.014701095363682174,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.763125,0.5754111063921735,0.8112853823917192,0.1764183784677805,0.04063210152407129,0.001897345667706496,0.0027755237328888627,0.004038233618954168,0.007077087491749623
mobility,rf,TX,2014,geographic,8000,0.05704940790490812,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.7065,0.5774944658198893,0.7614135272721757,0.20645370395995744,0.055487224228970934,0.007172790800185624,0.009014147506571535,0.003066926225205213,0.0027166985863881776
mobility,rf,TX,2015,combined,8000,0.05575261360998452,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.70775,0.5715649645101023,0.7581602228321744,0.2062437630884628,0.05471690201102913,0.009531362090741013,0.011012819974478616,0.008256501130610383,0.008492196271073726
mobility,rf,TX,2016,combined,8000,0.04636817200149124,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.7165,0.5754619988642296,0.7716082701131364,0.20097712512651958,0.05031562668657117,0.004893155582222364,0.004271675496831162,0.006281230298939233,0.011458578855610246
mobility,rf,TX,2017,combined,8000,0.04387708771709494,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.71925,0.5683753801900361,0.773851577581306,0.2003397351591462,0.058834085820814654,0.0031982837818724796,0.0026126534225990317,0.0029296875,0.006266057812470971
mobility,rf,TX,2018,combined,8000,0.04624724386173171,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.715625,0.5700153975884286,0.7639526818191762,0.2017141226636248,0.05194089500148352,0.010806222474250116,0.012609544064555667,7.09489684899145e-05,0.005505383183404378
mobility,rf,NY,2014,geographic,8000,0.03470850068794898,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.781625,0.5520779439666381,0.8208435490712842,0.16888069468297046,0.06283286948595412,0.001075585998091877,0.00526495371259128,0.010557046666417325,0.010764843868850515
mobility,rf,NY,2015,combined,8000,0.023818285059441682,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.77575,0.5793240183794678,0.8265909668312784,0.1705265068549806,0.04977030394307128,0.004040258576548883,0.003582669354909973,0.018886196197626548,0.020991055484339383
mobility,rf,NY,2016,combined,8000,0.02820413500658888,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.77475,0.5678555490474995,0.8150072003722704,0.17106613728480471,0.056333892564376487,0.007616959942458479,0.010434729896192652,0.01187273474004924,0.01126869019333604
mobility,rf,NY,2017,combined,8000,0.023618836081140588,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.770875,0.566902474512532,0.8101806128644604,0.1744629553957455,0.05176403848364514,0.0058272558272558506,0.005556591376706943,0.014909528886852375,0.022333109496348147
mobility,rf,NY,2018,combined,8000,0.022471768487422415,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.769125,0.5760684414596341,0.8156137126287408,0.17452450980155065,0.044473667188051624,0.009558722949210008,0.010121120596506994,0.010169458462593317,0.008967995195729661
mobility,rf,FL,2014,geographic,8000,0.0648315342467083,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.7025,0.5702213745627891,0.7493357477676446,0.20960032443010845,0.06486356532580613,0.009927746614896038,0.009580118659261116,0.014652794057234741,0.014716909596780126
mobility,rf,FL,2015,combined,8000,0.04607944189341367,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.719875,0.5705475544748901,0.7629469200281687,0.20075184707807595,0.046062471324321334,0.008094572614608109,0.008498558631591768,0.010859421797660751,0.012305617700107796
mobility,rf,FL,2016,combined,8000,0.05574388385643486,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.707125,0.5720013748506395,0.7538940180793479,0.20620863557922722,0.057518280157248816,0.004865700660895089,0.005058618333513176,2.635091505709397e-05,0.0025611174850970753
mobility,rf,FL,2017,combined,8000,0.0427479555835539,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.722625,0.5654019033661083,0.7643987039657456,0.19898855068544247,0.04598251085273191,0.008869451872125844,0.01216877799702304,0.0070129130761068526,0.0059607277063546404
mobility,rf,FL,2018,combined,8000,0.04563924904538334,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.71725,0.5646054714832667,0.7617439995588843,0.20201365889159717,0.05198663820435704,0.006832405329584956,0.010068909098093826,0.0019884258261329,0.016020774514556524
mobility,rf,PA,2014,geographic,8000,0.018384938804503904,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.76225,0.5608155593605171,0.7986521428208162,0.18007432862189285,0.04001390236057855,0.005142384789159626,0.00989747319543438,0.007410195107564355,0.011109034120082462
mobility,rf,PA,2015,combined,8000,0.021318980584588004,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.7445,0.575980643672749,0.7980666718090753,0.1869323787532167,0.03415244691563524,0.004325973344002421,0.008783359373146282,0.007103649340836848,0.008055088974425917
mobility,rf,PA,2016,combined,8000,0.023025399623752052,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.75125,0.5674394302585907,0.7940704293850782,0.18473944257755365,0.0395188389276128,0.0035051870166552535,0.004921205243771598,0.002753003753381278,0.009961966494333563
mobility,rf,PA,2017,combined,8000,0.031567313672150606,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.734375,0.5523208007649432,0.7719078200891045,0.19449328786628262,0.044755662465893326,0.006500709172250652,0.00834604607825623,0.009158578481268997,0.012159281439877268
mobility,rf,PA,2018,combined,8000,0.030879391171561403,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.733375,0.5606098673920706,0.7781241611758889,0.193964954339524,0.04426182388810539,0.007503780619705913,0.005472225682468301,0.0059249111691425105,0.006653465904481071
mobility,rf,OH,2014,geographic,8000,0.0511408005111413,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.709625,0.564403101677032,0.7638353753585783,0.2051241500229079,0.0555857879341713,0.008278440142589494,0.007179894444456825,0.006742076340832015,0.008450556962336708
mobility,rf,OH,2015,combined,8000,0.05523226572015697,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.70675,0.5616523989723451,0.7521295224467406,0.20766624947438603,0.05560789127332804,0.014529962982104627,0.01672901842563468,0.0006542782815872616,0.011546405448728259
mobility,rf,OH,2016,combined,8000,0.0618073508411697,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.701,0.5670137073997364,0.7551716399641656,0.21030478797055202,0.06749721056046165,0.0051968810460338855,0.006295820048487277,0.0032721558699391196,0.005850860621753884
mobility,rf,OH,2017,combined,8000,0.054641757799454634,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.70975,0.5750463321503784,0.7671358877631789,0.20558326657805426,0.05711542620660973,0.008231194198872638,0.009057752450045198,0.000997146500539059,0.004340051382862864
mobility,rf,OH,2018,combined,8000,0.04802965119527086,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.71525,0.549827945605498,0.7545582311351231,0.204523047587812,0.05431284700529331,0.0032525872682761525,0.0029834206151979625,0.0008422851847540436,0.007268675890096776
mobility,rf,IL,2014,geographic,8000,0.034538310870116266,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.730375,0.5827886062785104,0.7708094607462008,0.19440066862639005,0.03674065326783005,0.0018885075540302498,0.004207676929580906,0.009324184209757447,0.011728532087818933
mobility,rf,IL,2015,combined,8000,0.02845867703386489,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.738,0.5777476842839371,0.7924628174740522,0.1904095497106423,0.03919651906395338,0.0051857966617754325,0.004835440069487107,0.014062709850715449,0.020808032948651578
mobility,rf,IL,2016,combined,8000,0.022603198946290228,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.744125,0.5691660611175443,0.7861081176200904,0.18775208223755588,0.03913066463629514,0.009572348371912454,0.011428846130326908,0.006407933606871752,0.009002841772292602
mobility,rf,IL,2017,combined,8000,0.029529758944187964,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.736,0.5724788649124118,0.7883061835744749,0.1916858184988889,0.04063761105257114,0.005510057411961533,0.007231386290064146,0.007699973589682552,0.010006100079248792
mobility,rf,IL,2018,combined,8000,0.01729479337874004,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.746,0.5798566446091478,0.7929845761837595,0.18608538898860807,0.03160780318016988,0.00015525078595712838,0.01111216022580408,0.0071441491251375,0.013296313637791657
mobility,rf,GA,2014,geographic,8000,0.06098658150933922,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.70175,0.5732549998237786,0.7519718834711658,0.2093938207957151,0.05929651160783188,0.009291925906855458,0.009617460955503476,0.015545083145804273,0.020755093054627916
mobility,rf,GA,2015,combined,8000,0.04664714751373843,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.7145,0.571740485424066,0.7670398801627317,0.20248889201762552,0.05226392902416901,0.003910391039103955,0.0040536715421437,0.01401587082007627,0.01902108184578133
mobility,rf,GA,2016,combined,8000,0.07351327054032206,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.686,0.5822223166768656,0.7423070778343697,0.21579328022211064,0.07042870620907131,0.005788043186120251,0.0057928444618104424,0.01811483280108117,0.021633597120228665
mobility,rf,GA,2017,combined,8000,0.049004286665586656,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.713,0.578702477877467,0.7637758844760952,0.20246050586753853,0.04385395305052256,0.003589790773052659,0.0034960922709657005,0.018409288433324456,0.02722099126355071
mobility,rf,GA,2018,combined,8000,0.04090982353857759,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.72075,0.5749676849615892,0.7693242384060097,0.19973995791379906,0.046775783594125174,0.004057913917068889,0.004070312401343812,0.013328773479328149,0.012049489269345626
mobility,rf,NC,2014,geographic,8000,0.05933915704728683,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.7,0.575422990159708,0.7545555779613626,0.2101187534695522,0.06215606319822756,0.003671325348450827,0.006504466407385778,0.02455194117309778,0.03040533399412909
mobility,rf,NC,2015,combined,8000,0.07153180637766071,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.6875,0.5841962581331024,0.7453951760967638,0.21416208359201674,0.06405826085306589,0.00029418313347118197,0.0025095646243893377,0.022919936080715964,0.02737567366087268
mobility,rf,NC,2016,combined,8000,0.05580536262329064,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.70375,0.5867772180801881,0.7609618500951831,0.20661184669097282,0.05375145059414603,0.0104141458590572,0.012668925622636218,0.013239316946102586,0.01638327594083072
mobility,rf,NC,2017,combined,8000,0.05034785416389862,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.7065,0.5804390035493424,0.7612769213293729,0.20493683650287448,0.05337596087264594,0.0028530114120456362,0.00861847987403458,0.016870897355458214,0.02016617023881484
mobility,rf,NC,2018,combined,8000,0.048229576049508956,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.709125,0.5782066617592934,0.7666666804351625,0.20402983145954734,0.048414393996166524,0.005786180788754702,0.009047878432902778,0.019027486322499065,0.018169411418246018
mobility,rf,WA,2014,geographic,8000,0.08181250891323569,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.679125,0.5706915022478943,0.7252933378049741,0.22070760181944532,0.07579438249710037,0.002194717870580898,0.014255292609023973,0.0008797534622259073,0.0030850146738229944
mobility,rf,WA,2015,combined,8000,0.09030394092856443,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.67175,0.5718447272035136,0.7223027918126759,0.22485156738970577,0.08703650485379265,0.004097515236755833,0.0049321763491597115,0.00033406367362820433,0.006749140372654061
mobility,rf,WA,2016,combined,8000,0.08880372738825426,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.672125,0.56500228387578,0.7210310876342444,0.22436314484679956,0.08313934904514958,0.006390465939828838,0.007032829079522296,0.0030901039661147545,0.0026200069453951036
mobility,rf,WA,2017,combined,8000,0.09030903146808743,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.677,0.5790409354622094,0.7296772175307324,0.2214704674800627,0.07479013415449956,0.008956584629951636,0.010293145067139409,0.00044241799652311453,0.0010151307830938983
mobility,rf,WA,2018,combined,8000,0.08352118563905228,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.673625,0.5566131461234961,0.7187789317367471,0.2241505062416542,0.08258604403582806,0.007708644714093715,0.011215463448153995,0.003312270116087923,0.008661145359197264
mobility,rf,AZ,2014,geographic,8000,0.07815437083887844,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.689125,0.5579842455625368,0.7335281990272029,0.21816184271128436,0.07624381580616713,0.0030160214865220247,0.0035101108831367966,0.007775916157187757,0.005656481335967245
mobility,rf,AZ,2015,combined,8000,0.07037719404236317,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.694,0.5720739018460548,0.7432771859905736,0.21359554451761842,0.0689150850465934,0.008423566755370593,0.011519226167621133,0.009118504128217575,0.007066294944401474
mobility,rf,AZ,2016,combined,8000,0.07214594503507535,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.693,0.5520921784419193,0.7329792577932112,0.2166096742605186,0.07668864845231595,0.007443068384943574,0.006797766629022262,0.0004079007985258176,0.007446065951031977
mobility,rf,AZ,2017,combined,8000,0.07547619749263133,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.689,0.5690495546439022,0.7410681997368996,0.2160837710219588,0.07097555616202468,0.011827914138030526,0.011007349951654977,0.008251435237902727,0.006052782959270531
mobility,rf,AZ,2018,combined,8000,0.05632011205328104,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.705875,0.573045084644406,0.7658663611018093,0.20636320473024175,0.06022048732879631,0.009820813448151333,0.01094322620320154,0.007921433196632854,0.008169885532782306
mobility,rf,MA,2014,geographic,8000,0.031212630488208735,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.721875,0.5772049825181726,0.7715733434609215,0.19752289277645632,0.035495202242429906,0.003451564688486397,0.003768224771628581,0.010111290828281105,0.010131294257014478
mobility,rf,MA,2015,combined,8000,0.03458075487776374,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.725375,0.5781846613260504,0.7635904581313977,0.19732536818248214,0.04120610809888118,0.005134399822477542,0.008206155156711525,0.006549262414988322,0.022484836800302832
mobility,rf,MA,2016,combined,8000,0.02963199616281149,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.726125,0.5859247614338029,0.7789637036058583,0.19452267676488316,0.038136993846984026,0.005329212545683082,0.009210524810714882,0.0071891919501481105,0.01681002490158956
mobility,rf,MA,2017,combined,8000,0.043024142330560566,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.708,0.5757799501016475,0.7607505275617577,0.20334585634630725,0.04842576782255624,0.0021738043451086098,0.0024900018171382654,0.002266765606647625,0.007162770321464285
mobility,rf,MA,2018,combined,8000,0.029913314948500216,0.766,0.5886166007905138,0.8151793363859892,0.17571805336513513,0.03262805110470235,0.0008613012254650165,0.0016505410630099915,0.010017406894603953,0.015131795263720216,0.72875,0.5832501378461672,0.7709831705218408,0.1942837706945343,0.04155053917503434,0.005871888211748444,0.005428379941678441,0.0025687001197758352,0.00207374712870223
mobility,xgb,CA,2015,temporal,8000,0.016785318632610135,0.7625,0.5856461744776962,0.8130767875567799,0.17724048645252607,0.04547106199339032,0.0040212407592162824,0.007442394282154929,0.010422646768979527,0.014964041865369593,0.754875,0.5717705291336392,0.8031864384508056,0.18218796228455614,0.04373855815175921,0.0019087888877989956,0.0017241702741961906,0.004861602221035044,0.00650470455104829
mobility,xgb,CA,2016,temporal,8000,0.017640237331739625,0.7625,0.5856461744776962,0.8130767875567799,0.17724048645252607,0.04547106199339032,0.0040212407592162824,0.007442394282154929,0.010422646768979527,0.014964041865369593,0.75875,0.574381014365188,0.7988350145985799,0.18037995314925429,0.045383163514547055,0.0025552273336775233,0.0016270052719470907,0.001597714115339155,0.0038126714255915517
mobility,xgb,CA,2017,temporal,8000,0.01813594991806894,0.7625,0.5856461744776962,0.8130767875567799,0.17724048645252607,0.04547106199339032,0.0040212407592162824,0.007442394282154929,0.010422646768979527,0.014964041865369593,0.75625,0.5722934880605366,0.7939482045131152,0.18165002081932727,0.04628098904900253,0.0049543979285974205,0.010993230505895457,0.0049241036600490284,0.004747602204730306
mobility,xgb,CA,2018,temporal,8000,0.015700394231826065,0.7625,0.5856461744776962,0.8130767875567799,0.17724048645252607,0.04547106199339032,0.0040212407592162824,0.007442394282154929,0.010422646768979527,0.014964041865369593,0.762875,0.5818066417095185,0.8160938978299366,0.17696928470140988,0.044498406750150044,0.0029907652335613433,0.004602292909943906,0.0045333777810793174,0.0041057127009335725
mobility,xgb,TX,2014,geographic,8000,0.0573888401668519,0.7625,0.5856461744776962,0.8130767875567799,0.17724048645252607,0.04547106199339032,0.0040212407592162824,0.007442394282154929,0.010422646768979527,0.014964041865369593,0.703375,0.579190632422627,0.7583852341836304,0.2078543575463956,0.06053705403115601,0.0009389785223821168,0.0007293036313474888,0.005655929535186566,0.00633432926161881
mobility,xgb,TX,2015,combined,8000,0.05654968144372104,0.7625,0.5856461744776962,0.8130767875567799,0.17724048645252607,0.04547106199339032,0.0040212407592162824,0.007442394282154929,0.010422646768979527,0.014964041865369593,0.706875,0.5738424503741342,0.7568017422946183,0.2069087631234358,0.056312611915171146,0.0005010913238937542,0.0001932572822073153,0.003816716405790066,0.005492943738388156
mobility,xgb,TX,2016,combined,8000,0.04785748160071673,0.7625,0.5856461744776962,0.8130767875567799,0.17724048645252607,0.04547106199339032,0.0040212407592162824,0.007442394282154929,0.010422646768979527,0.014964041865369593,0.715875,0.5790135955659994,0.7685305692332758,0.20204921190457129,0.054549358936958024,0.003825023906399494,0.005427371313064866,0.0012811390785933963,0.010519513579324069
mobility,xgb,TX,2017,combined,8000,0.04112694491632285,0.7625,0.5856461744776962,0.8130767875567799,0.17724048645252607,0.04547106199339032,0.0040212407592162824,0.007442394282154929,0.010422646768979527,0.014964041865369593,0.71975,0.5761853283977396,0.7688971497711672,0.20033782717338128,0.0535365927228704,0.0007291327014641302,0.007999795924152786,0.007345220094086002,0.012092986385059734
mobility,xgb,TX,2018,combined,8000,0.046112993540242314,0.7625,0.5856461744776962,0.8130767875567799,0.17724048645252607,0.04547106199339032,0.0040212407592162824,0.007442394282154929,0.010422646768979527,0.014964041865369593,0.71675,0.5709057968887871,0.759091015921832,0.20218442283615207,0.05709905795194207,0.003434783163594135,0.004462235305521978,0.004678563745532771,0.005958769048152068
mobility,xgb,NY,2014,geographic,8000,0.03277310756780208,0.7625,0.5856461744776962,0.8130767875567799,0.17724048645252607,0.04547106199339032,0.0040212407592162824,0.007442394282154929,0.010422646768979527,0.014964041865369593,0.77925,0.5694652849341719,0.8284186168303433,0.16859065380013596,0.05861774872336535,0.0018815097659420355,0.002210913892868538,0.007118400888507792,0.007171097436337703
mobility,xgb,NY,2015,combined,8000,0.02312241453304887,0.7625,0.5856461744776962,0.8130767875567799,0.17724048645252607,0.04547106199339032,0.0040212407592162824,0.007442394282154929,0.010422646768979527,0.014964041865369593,0.7745,0.5852769832316711,0.8295634038575876,0.17128405587439102,0.051569174895063026,0.008112519201228907,0.007470700368393257,0.014916931009860357,0.019519882001508726
mobility,xgb,NY,2016,combined,8000,0.02337265474908055,0.7625,0.5856461744776962,0.8130767875567799,0.17724048645252607,0.04547106199339032,0.0040212407592162824,0.007442394282154929,0.010422646768979527,0.014964041865369593,0.77375,0.5682326444091149,0.8139297649897188,0.17235106576428763,0.059561841869726774,0.0031299612695574464,0.008630960408696431,0.009370131268749637,0.01088202067934163
mobility,xgb,NY,2017,combined,8000,0.027243947960436363,0.7625,0.5856461744776962,0.8130767875567799,0.17724048645252607,0.04547106199339032,0.0040212407592162824,0.007442394282154929,0.010422646768979527,0.014964041865369593,0.7705,0.5672569326535942,0.8104418563899357,0.17528071479801824,0.058285807146690786,0.0014195014195013123,0.002060091673653619,0.010406584654084838,0.011992450946972655
